OBJECTID,YEAR_PM25_sample_pnt,X,Y,ymean_2020_AOD47,ymean_2020_nNDVI,ymean_2020_TMP,ymean_2020_SPFH,ymean_2020_WIND,ymean_2020_HGT,ymean_2020_PM25
1034,1034,-77.589175430560829,40.196801729085735,0.2244486,0.6245000,12.0726242,0.0072644,2.0091441,275.9726562,9.9203959
1035,1035,-76.965969202202928,40.196801729085735,0.2142358,0.5871174,12.7265196,0.0073185,2.0980108,172.8750000,10.8733988
1036,1036,-76.342762973844970,40.196801729085735,0.2270944,0.6147739,12.7229166,0.0076112,2.1404626,147.6250000,11.4189644
1037,1037,-75.719556745487068,40.196801729085735,0.2126049,0.5664739,12.7182074,0.0077971,2.1766813,120.3593750,12.1135769
1038,1038,-75.096350517129167,40.196801729085735,0.2021299,0.5664739,13.4971352,0.0079547,2.0942092,54.8867188,13.2444372
1039,1039,-74.473144288771152,40.196801729085735,0.1976694,0.5975261,12.9992142,0.0077525,2.1517777,44.6914062,12.6458712
1040,1040,-123.706436329046596,39.573595500727777,0.2709261,0.7706435,12.2446556,0.0068868,1.8616998,346.0937500,92.2082901
1041,1041,-123.083230100688809,39.573595500727777,0.3462799,0.6476000,13.2581940,0.0057284,2.2579651,853.4648438,144.8497925
1042,1042,-122.460023872330908,39.573595500727777,0.3441643,0.4627870,17.6932240,0.0061880,2.8313572,124.8476562,124.2875519
1043,1043,-121.836817643972893,39.573595500727777,0.3563360,0.4774391,17.6150303,0.0066393,2.4067802,50.5820312,48.0104332
1044,1044,-121.213611415614992,39.573595500727777,0.2862313,0.6236131,15.5009413,0.0059380,2.2037408,706.8984375,46.7203560
1045,1045,-120.590405187257090,39.573595500727777,0.2178865,0.5053000,8.7189407,0.0042278,2.4376075,1745.2382812,44.0603371
1046,1046,-119.967198958899189,39.573595500727777,0.2343197,0.2409696,10.1254606,0.0038458,3.4078009,1693.3515625,29.2847424
1047,1047,-119.343992730541288,39.573595500727777,0.2553222,0.1639783,12.0483046,0.0036657,3.0676429,1532.2070312,21.3889599
1048,1048,-118.720786502183387,39.573595500727777,0.2617819,0.1639783,12.9883566,0.0035926,3.0263271,1312.0937500,16.7724190
1049,1049,-118.097580273825429,39.573595500727777,0.2088495,0.1372696,12.7918444,0.0032216,3.3141396,1483.9726562,12.6042442
1050,1050,-117.474374045467528,39.573595500727777,0.1808790,0.1711348,11.2232533,0.0031128,3.2687213,1737.5429688,9.8625145
1051,1051,-116.851167817109626,39.573595500727777,0.1868702,0.1944391,9.1663694,0.0028729,3.4658444,2078.2734375,8.5985241
1052,1052,-116.227961588751725,39.573595500727777,0.2006720,0.1891956,9.1100340,0.0030571,3.1802001,1994.2187500,7.7810011
1053,1053,-115.604755360393824,39.573595500727777,0.2195417,0.2094043,9.5877275,0.0031227,3.4064529,1993.3828125,7.2157292
1054,1054,-114.981549132035866,39.573595500727777,0.1836248,0.2218130,8.7887878,0.0030117,4.3511982,2151.8320312,6.9113970
1055,1055,-114.358342903677965,39.573595500727777,0.2199181,0.1740652,9.7318916,0.0030788,3.4775612,1988.0039062,7.2198634
1056,1056,-113.735136675320064,39.573595500727777,0.1871703,0.1504217,11.5383530,0.0031851,3.4903438,1605.1484375,8.3004475
1057,1057,-113.111930446962049,39.573595500727777,0.2095584,0.1526870,10.9881334,0.0033744,3.5810170,1531.0898438,8.6868658
1058,1058,-112.488724218604148,39.573595500727777,0.2060849,0.1526870,11.1821203,0.0034687,3.1180007,1481.5898438,8.7760563
1059,1059,-111.865517990246246,39.573595500727777,0.2276667,0.2080087,10.3120136,0.0035027,3.0681055,1715.9140625,11.7845774
1060,1060,-111.242311761888288,39.573595500727777,0.1989729,0.2810565,5.5096993,0.0031278,4.0800581,2509.0195312,9.4968891
1061,1061,-110.619105533530387,39.573595500727777,0.1993049,0.2388696,7.3537068,0.0031803,2.9580734,2274.2148438,12.1624479
1062,1062,-109.995899305172486,39.573595500727777,0.2017768,0.2783087,9.7656126,0.0032278,3.6902559,2041.3320312,11.2200384
1063,1063,-109.372693076814585,39.573595500727777,0.2085476,0.2294391,8.5382710,0.0033542,4.2701597,2169.7617188,9.4135876
1064,1064,-108.749486848456684,39.573595500727777,0.2013829,0.2916565,8.2232723,0.0034455,4.1221704,2216.2421875,9.5796309
1065,1065,-108.126280620098782,39.573595500727777,0.2722135,0.3087348,7.3598318,0.0034229,3.8061409,2299.0273438,8.2678671
1066,1066,-107.503074391740881,39.573595500727777,0.2359171,0.3455087,4.7449117,0.0035460,3.6338537,2623.5078125,7.9185982
1067,1067,-106.879868163382980,39.573595500727777,0.2568650,0.3174217,5.7352896,0.0035223,3.1990843,2469.1367188,10.8404646
1068,1068,-106.256661935025022,39.573595500727777,0.2523540,0.3174217,3.3536067,0.0034738,3.2676280,2860.3085938,12.3123665
1069,1069,-105.633455706667121,39.573595500727777,0.2600519,0.3392130,4.0016642,0.0035064,3.3089204,2970.1367188,13.9319420
1070,1070,-105.010249478309220,39.573595500727777,0.2361991,0.3903348,9.5936947,0.0042031,2.5835717,2063.4648438,14.0707188
1071,1071,-104.387043249951148,39.573595500727777,0.2464660,0.2441565,10.3329983,0.0046305,4.6321197,1729.7734375,12.7869101
1072,1072,-103.763837021593247,39.573595500727777,0.2583706,0.2196913,10.2233858,0.0047699,4.8048878,1624.2304688,11.1492929
1073,1073,-103.140630793235459,39.573595500727777,0.2436862,0.2337957,10.2035799,0.0050969,5.0172052,1531.4882812,9.6940384
1074,1074,-102.517424564877444,39.573595500727777,0.2305722,0.2795696,10.9772568,0.0056006,5.1078043,1218.8632812,9.0393848
1075,1075,-101.894218336519543,39.573595500727777,0.2481222,0.3002087,11.2358646,0.0057093,4.8115864,1113.9179688,8.6110182
1076,1076,-101.271012108161642,39.573595500727777,0.2537519,0.3240391,11.3993855,0.0060265,4.4179826,1034.5390625,8.3443832
1077,1077,-100.647805879803741,39.573595500727777,0.2262919,0.3366348,11.8294210,0.0064572,4.1834588,838.1835938,8.1388750
1078,1078,-100.024599651445840,39.573595500727777,0.2101493,0.3366348,11.9746704,0.0066137,4.2003350,751.7421875,8.0110292
1079,1079,-99.401393423087939,39.573595500727777,0.2239981,0.3610870,12.1505289,0.0067858,3.9618838,659.0976562,8.1010542
1080,1080,-98.778187194730037,39.573595500727777,0.2212904,0.3860087,11.8100510,0.0067068,4.1526847,530.2812500,8.3643227
1081,1081,-98.154980966372079,39.573595500727777,0.2177164,0.4092261,11.8143930,0.0069522,4.4423223,499.7343750,8.8301992
1082,1082,-97.531774738014178,39.573595500727777,0.2088199,0.4327826,12.3445501,0.0074142,3.5995553,434.7695312,9.4370279
1083,1083,-96.908568509656277,39.573595500727777,0.2037161,0.4465870,12.1567631,0.0074888,3.1138282,403.3359375,9.9490967
1084,1084,-96.285362281298376,39.573595500727777,0.2114740,0.4585435,11.9015274,0.0077959,2.9883938,392.8125000,10.0663080
1085,1085,-95.662156052940418,39.573595500727777,0.2103226,0.4718739,12.2152500,0.0078871,3.4420533,329.4804688,10.0891466
1086,1086,-95.038949824582517,39.573595500727777,0.1996405,0.5000826,12.4812813,0.0079340,3.2957661,296.4804688,9.8483343
1087,1087,-94.415743596224615,39.573595500727777,0.2052524,0.5247739,12.2724428,0.0080194,3.1211987,295.5000000,9.4960794
1088,1088,-93.792537367866601,39.573595500727777,0.2069635,0.5247739,12.1950006,0.0078699,2.6166143,240.7812500,9.3531189
1089,1089,-93.169331139508699,39.573595500727777,0.2124873,0.5155000,11.9683714,0.0078036,2.7474771,229.1171875,9.2729521
1090,1090,-92.546124911150798,39.573595500727777,0.2123443,0.5407609,12.1425314,0.0077922,2.8367276,241.9179688,9.2734957
1091,1091,-91.922918682792897,39.573595500727777,0.2080591,0.5191391,12.2497978,0.0073478,3.0035765,213.3710938,9.1092091
1092,1092,-91.299712454434939,39.573595500727777,0.2112174,0.5247913,12.6260767,0.0074923,2.5831668,181.1054688,9.1461496
1093,1093,-90.676506226077038,39.573595500727777,0.2148325,0.5072696,12.4333649,0.0079524,2.7944543,203.8906250,9.2721281
1094,1094,-90.053299997719137,39.573595500727777,0.2139835,0.4611739,12.0636892,0.0079552,3.5257261,194.2109375,9.5318031
1095,1095,-89.430093769361235,39.573595500727777,0.2333926,0.4537565,12.2330723,0.0078480,3.4023142,181.7539062,9.7001333
1096,1096,-88.806887541003334,39.573595500727777,0.2379326,0.4403435,12.1125774,0.0080112,3.4785249,202.7617188,9.6541662
1097,1097,-88.183681312645433,39.573595500727777,0.2353541,0.4548000,12.3284445,0.0080160,3.1724796,205.2460938,9.8312683
1098,1098,-87.560475084287532,39.573595500727777,0.2330029,0.4548000,12.5694714,0.0080909,2.7363298,196.5898438,10.1061907
1099,1099,-86.937268855929574,39.573595500727777,0.2236159,0.5178435,12.4079323,0.0078428,3.2670894,236.8945312,10.1843376
1100,1100,-86.314062627571673,39.573595500727777,0.2308514,0.5104870,12.4765539,0.0077353,3.0313487,230.5781250,10.1525116
1101,1101,-85.690856399213772,39.573595500727777,0.2287974,0.4613957,12.2771921,0.0078228,3.0069413,235.5820312,10.1415405
1102,1102,-85.067650170855757,39.573595500727777,0.2341115,0.5004609,12.0676994,0.0078911,1.8463941,277.0820312,10.1303082
1103,1103,-84.444443942497799,39.573595500727777,0.2367111,0.5119305,12.6924629,0.0078836,1.8455242,234.1484375,9.9508591
1104,1104,-83.821237714139897,39.573595500727777,0.2434834,0.4847957,12.2561035,0.0076363,2.3273830,285.2226562,9.7457027
1105,1105,-83.198031485781996,39.573595500727777,0.2553398,0.4961087,12.2895393,0.0075768,2.6900744,239.9921875,9.6353369
1106,1106,-82.574825257424095,39.573595500727777,0.2264914,0.5962695,12.2068186,0.0075475,2.3181231,287.1562500,9.4054823
1107,1107,-81.951619029066194,39.573595500727777,0.2201379,0.6257261,12.2821665,0.0076181,1.5595362,279.4960938,9.3525801
1108,1108,-81.328412800708293,39.573595500727777,0.2270726,0.6257261,12.6224308,0.0078553,1.3478192,275.8554688,9.2827225
1109,1109,-80.705206572350392,39.573595500727777,0.2273715,0.6317782,12.5440321,0.0079262,1.8716066,317.9570312,9.4251204
1110,1110,-80.082000343992490,39.573595500727777,0.2193649,0.6289783,12.0026798,0.0076312,2.0981777,501.3398438,9.4110708
1111,1111,-79.458794115634532,39.573595500727777,0.2181492,0.6127957,10.0946341,0.0074096,2.4597945,780.8515625,9.1790152
1112,1112,-78.835587887276631,39.573595500727777,0.2117810,0.6330348,10.7776308,0.0072363,2.5202737,585.9921875,9.0670795
1113,1113,-78.212381658918730,39.573595500727777,0.1949000,0.6396739,12.9774904,0.0074844,1.8695736,204.2500000,9.6322565
1114,1114,-77.589175430560829,39.573595500727777,0.1990746,0.6143218,12.9394798,0.0077722,2.0022068,220.9179688,10.3828506
1115,1115,-76.965969202202928,39.573595500727777,0.2117139,0.6069435,13.1698647,0.0079757,2.2344687,182.0156250,11.2211895
1116,1116,-76.342762973844970,39.573595500727777,0.2196595,0.6053565,13.9184399,0.0085222,2.8553813,31.7304688,11.5563450
1117,1117,-75.719556745487068,39.573595500727777,0.2175802,0.5778609,13.4414768,0.0080618,2.5720434,64.3554688,12.0834503
1118,1118,-75.096350517129167,39.573595500727777,0.2016150,0.5778609,13.6638651,0.0081170,2.6659052,25.7343750,12.9614878
1119,1119,-74.473144288771152,39.573595500727777,0.1946147,0.5982652,13.6316357,0.0084397,4.3363810,8.2539062,11.8781147
1120,1120,-123.706436329046596,38.950389272369932,0.2214348,0.7443131,11.9339304,0.0078886,4.9531279,0.3945312,32.7210732
1121,1121,-123.083230100688809,38.950389272369932,0.2607678,0.5751870,15.0872250,0.0061110,2.5986898,492.6132812,49.6819000
1122,1122,-122.460023872330908,38.950389272369932,0.2414286,0.5751870,16.5149136,0.0056592,2.9934175,552.7226562,71.0164413
1123,1123,-121.836817643972893,38.950389272369932,0.3119714,0.4371522,17.7003670,0.0063953,2.5671766,93.2773438,54.8549194
1124,1124,-121.213611415614992,38.950389272369932,0.3273670,0.4556522,17.0430508,0.0064492,1.6860648,268.8671875,28.1430149
1125,1125,-120.590405187257090,38.950389272369932,0.2415758,0.6090217,14.3960686,0.0055249,1.7272602,1063.5976562,17.2786732
1126,1126,-119.967198958899189,38.950389272369932,0.2332043,0.4504435,9.9523983,0.0039352,2.9255452,1805.8125000,14.2624798
1127,1127,-119.343992730541288,38.950389272369932,0.2850967,0.2655217,11.4761639,0.0036173,2.9938648,1624.5429688,14.3179817
1128,1128,-118.720786502183387,38.950389272369932,0.2649214,0.1278304,12.5705366,0.0034583,3.0542679,1580.3945312,13.8154068
1129,1129,-118.097580273825429,38.950389272369932,0.2346651,0.1431913,11.4748087,0.0030129,3.3972738,1749.5585938,11.4690294
1130,1130,-117.474374045467528,38.950389272369932,0.1843340,0.2106870,8.4443808,0.0028303,4.0199986,2279.2617188,8.3791065
1131,1131,-116.851167817109626,38.950389272369932,0.2018712,0.2034261,9.9295626,0.0028376,3.7204773,2047.4687500,7.4057212
1132,1132,-116.227961588751725,38.950389272369932,0.1737680,0.1992739,9.9528761,0.0028503,3.9048200,2076.4843750,7.2270484
1133,1133,-115.604755360393824,38.950389272369932,0.1960471,0.1992739,11.2636280,0.0029114,4.0677691,1914.2148438,7.0891690
1134,1134,-114.981549132035866,38.950389272369932,0.1713524,0.2219130,10.2449036,0.0029957,3.4723268,1996.3515625,6.9608693
1135,1135,-114.358342903677965,38.950389272369932,0.1933099,0.2397913,9.7708168,0.0030997,3.8216951,2092.9453125,7.1050920
1136,1136,-113.735136675320064,38.950389272369932,0.2231356,0.1793348,11.1173868,0.0031786,3.6883764,1763.7343750,7.7106085
1137,1137,-113.111930446962049,38.950389272369932,0.4034291,0.1340739,12.3215141,0.0032947,3.6065667,1529.8671875,8.1269798
1138,1138,-112.488724218604148,38.950389272369932,0.1991369,0.1841304,10.5016823,0.0034652,3.3312976,1888.1171875,8.0985718
1139,1139,-111.865517990246246,38.950389272369932,0.2032951,0.2737217,9.6266146,0.0036848,3.2869461,1945.7695312,7.9311752
1140,1140,-111.242311761888288,38.950389272369932,0.2276508,0.2172478,6.8964052,0.0031575,4.9091902,2451.9179688,6.9333062
1141,1141,-110.619105533530387,38.950389272369932,0.1960673,0.1511435,11.5539646,0.0033183,2.9157829,1715.0742188,7.4740214
1142,1142,-109.995899305172486,38.950389272369932,0.2265222,0.1762522,12.4430971,0.0034231,3.2111440,1546.3203125,8.0315800
1143,1143,-109.372693076814585,38.950389272369932,0.2404733,0.2521217,11.9992886,0.0033653,2.8671312,1753.1328125,8.9893646
1144,1144,-108.749486848456684,38.950389272369932,0.2142805,0.2521217,8.7197618,0.0033912,3.5540116,2294.1992188,11.0072565
1145,1145,-108.126280620098782,38.950389272369932,0.2188030,0.2364609,9.8813944,0.0036681,3.2487097,1983.0039062,8.1956635
1146,1146,-107.503074391740881,38.950389272369932,0.2141957,0.3433261,4.8232403,0.0034162,3.5088427,2702.2070312,7.3112073
1147,1147,-106.879868163382980,38.950389272369932,0.2781574,0.3265000,0.7237667,0.0031887,4.2319813,3322.3710938,5.9247971
1148,1148,-106.256661935025022,38.950389272369932,0.2284787,0.3019913,0.8836161,0.0031675,4.8385997,3357.0820312,5.5434904
1149,1149,-105.633455706667121,38.950389272369932,0.2680292,0.2459348,4.9640393,0.0035407,3.2011294,2750.0000000,6.4531398
1150,1150,-105.010249478309220,38.950389272369932,0.2158596,0.3630261,7.4236493,0.0038684,3.3363218,2489.5937500,7.5448728
1151,1151,-104.387043249951148,38.950389272369932,0.2149387,0.2641000,10.5216503,0.0044686,3.7370520,1818.7070312,7.9202271
1152,1152,-103.763837021593247,38.950389272369932,0.2266320,0.2168913,10.5022583,0.0048515,4.3521547,1588.6132812,7.8496661
1153,1153,-103.140630793235459,38.950389272369932,0.2244770,0.2087696,10.8173218,0.0051042,4.4639907,1441.3750000,7.8296852
1154,1154,-102.517424564877444,38.950389272369932,0.2327159,0.2568957,11.2459488,0.0057593,5.0676203,1286.9375000,7.8487382
1155,1155,-101.894218336519543,38.950389272369932,0.2305712,0.2568957,11.7344093,0.0060163,4.7711668,1126.9375000,7.8458433
1156,1156,-101.271012108161642,38.950389272369932,0.2259926,0.2820783,11.9740305,0.0061592,4.5164056,996.2734375,7.8810291
1157,1157,-100.647805879803741,38.950389272369932,0.2128222,0.3138565,12.0577803,0.0065862,4.2721624,825.8007812,7.9634356
1158,1158,-100.024599651445840,38.950389272369932,0.2084649,0.3478652,12.5651636,0.0068195,4.2611394,743.5468750,8.1416731
1159,1159,-99.401393423087939,38.950389272369932,0.2191509,0.3727000,12.8447075,0.0069291,4.6450891,673.8593750,8.3247261
1160,1160,-98.778187194730037,38.950389272369932,0.1981038,0.4016478,12.8299017,0.0071354,4.4957266,517.3710938,8.6603765
1161,1161,-98.154980966372079,38.950389272369932,0.2015797,0.4298391,12.9675102,0.0072184,4.1736016,470.8007812,9.5067635
1162,1162,-97.531774738014178,38.950389272369932,0.2094958,0.4492913,13.1668434,0.0075729,3.8821528,404.1054688,10.4817142
1163,1163,-96.908568509656277,38.950389272369932,0.2104190,0.4635217,13.2664986,0.0078018,3.5511103,374.1054688,11.3303623
1164,1164,-96.285362281298376,38.950389272369932,0.2076538,0.4790217,13.2609806,0.0078262,3.4549699,384.5859375,11.9195919
1165,1165,-95.662156052940418,38.950389272369932,0.2043721,0.5102304,13.3113127,0.0080740,3.1246297,300.5195312,11.3359575
1166,1166,-95.038949824582517,38.950389272369932,0.1933086,0.5102304,13.1796169,0.0081593,2.6933935,283.2187500,11.0292416
1167,1167,-94.415743596224615,38.950389272369932,0.1981079,0.5212739,13.5668449,0.0081139,2.5029659,281.1914062,10.6388941
1168,1168,-93.792537367866601,38.950389272369932,0.1940725,0.5396131,12.9365177,0.0081995,3.0008583,237.5156250,10.2804651
1169,1169,-93.169331139508699,38.950389272369932,0.1891895,0.5082608,12.9283514,0.0081091,2.9648836,225.4179688,9.9441481
1170,1170,-92.546124911150798,38.950389272369932,0.2081377,0.5363565,13.2090559,0.0081611,2.3918839,214.1914062,9.5375338
1171,1171,-91.922918682792897,38.950389272369932,0.2084534,0.5576087,12.4670639,0.0080960,2.7543864,247.0703125,9.3365765
1172,1172,-91.299712454434939,38.950389272369932,0.2031974,0.5191913,12.5642700,0.0081564,2.2657299,230.4335938,9.7163486
1173,1173,-90.676506226077038,38.950389272369932,0.2223963,0.5117174,13.4961710,0.0082439,2.4867172,162.8867188,10.1250935
1174,1174,-90.053299997719137,38.950389272369932,0.2152276,0.4925739,13.0619097,0.0082256,2.6566231,169.4453125,10.0688000
1175,1175,-89.430093769361235,38.950389272369932,0.2285467,0.4767783,13.0026579,0.0081894,2.6250348,174.0234375,10.0100861
1176,1176,-88.806887541003334,38.950389272369932,0.2257479,0.4773609,13.0788393,0.0083506,2.4621034,167.8945312,10.1771946
1177,1177,-88.183681312645433,38.950389272369932,0.2305424,0.4773609,12.8376160,0.0081986,2.6240518,153.6914062,10.6114511
1178,1178,-87.560475084287532,38.950389272369932,0.2231884,0.4802826,12.9317188,0.0080208,2.9107437,144.8554688,10.8711529
1179,1179,-86.937268855929574,38.950389272369932,0.2165199,0.5205435,13.1363173,0.0081959,1.8404989,191.0625000,10.7212362
1180,1180,-86.314062627571673,38.950389272369932,0.2105549,0.5942870,12.9521933,0.0081422,1.6077529,210.7812500,10.6428909
1181,1181,-85.690856399213772,38.950389272369932,0.2061782,0.5694435,13.1267242,0.0082071,1.7579446,190.1132812,10.7182817
1182,1182,-85.067650170855757,38.950389272369932,0.2149355,0.5753869,12.7436056,0.0081204,1.8132353,243.0976562,10.8379631
1183,1183,-84.444443942497799,38.950389272369932,0.2176346,0.5755696,13.2133875,0.0080499,1.8908083,228.5820312,10.3327198
1184,1184,-83.821237714139897,38.950389272369932,0.2243167,0.5770522,12.5447798,0.0080844,1.6543810,286.6250000,10.0342178
1185,1185,-83.198031485781996,38.950389272369932,0.2154878,0.6014739,12.8532801,0.0081409,1.1895220,258.5898438,9.4887800
1186,1186,-82.574825257424095,38.950389272369932,0.2237151,0.6304826,12.9358120,0.0081817,1.1065906,241.4609375,9.3919830
1187,1187,-81.951619029066194,38.950389272369932,0.2471040,0.6356000,13.4899492,0.0082856,1.2628567,238.0039062,9.3049717
1188,1188,-81.328412800708293,38.950389272369932,0.2252150,0.6356000,13.2185240,0.0082787,1.4911878,290.4218750,8.8701754
1189,1189,-80.705206572350392,38.950389272369932,0.2130966,0.6303391,12.9101601,0.0083424,1.7258826,332.4804688,8.6175957
1190,1190,-80.082000343992490,38.950389272369932,0.2132811,0.6276435,11.7835884,0.0075788,2.3360338,592.1484375,8.2084293
1191,1191,-79.458794115634532,38.950389272369932,0.2170761,0.6402435,9.7343998,0.0073777,2.9642260,910.1171875,8.1703358
1192,1192,-78.835587887276631,38.950389272369932,0.1811815,0.6422043,12.2585726,0.0075776,2.2975199,512.6171875,8.6971340
1193,1193,-78.212381658918730,38.950389272369932,0.2128011,0.6550869,13.2179832,0.0079346,1.7581031,269.8125000,10.1714106
1194,1194,-77.589175430560829,38.950389272369932,0.1908648,0.6189957,13.8097143,0.0082995,1.9653459,134.0937500,11.3078527
1195,1195,-76.965969202202928,38.950389272369932,0.2150584,0.5965217,14.5550251,0.0086698,2.3146203,43.5781250,11.6475067
1196,1196,-76.342762973844970,38.950389272369932,0.2205220,0.5553957,14.5913162,0.0088512,3.4956357,6.0000000,11.2380533
1197,1197,-75.719556745487068,38.950389272369932,0.1963120,0.5852609,14.3677464,0.0087559,3.0445087,19.5234375,10.6521349
1198,1198,-122.460023872330908,38.327183044011974,0.2361272,0.5531739,15.1201115,0.0067557,2.5433640,164.7031250,51.0972939
1199,1199,-121.836817643972893,38.327183044011974,0.3124952,0.4680565,16.8904076,0.0067653,3.2393823,71.0039062,47.0472794
1200,1200,-121.213611415614992,38.327183044011974,0.3164671,0.4416870,16.6914425,0.0069219,2.3150055,9.3085938,27.0620708
1201,1201,-120.590405187257090,38.327183044011974,0.2656063,0.5706435,15.4406395,0.0058346,1.5867039,752.5625000,22.9836311
1202,1202,-119.967198958899189,38.327183044011974,0.2991039,0.3691478,9.8698473,0.0045364,2.9211924,1902.2343750,23.8967476
1203,1203,-119.343992730541288,38.327183044011974,0.2422559,0.3691478,8.0392923,0.0031286,3.6108027,2274.7109375,19.0621548
1204,1204,-118.720786502183387,38.327183044011974,0.2204975,0.2798304,11.0496998,0.0031695,3.6641028,1927.7617188,18.2141800
1205,1205,-118.097580273825429,38.327183044011974,0.2052811,0.1490348,12.1437740,0.0030401,3.6892338,1762.5937500,14.1805563
1206,1206,-117.474374045467528,38.327183044011974,0.1997375,0.1145652,12.1923838,0.0028767,3.1244495,1742.2148438,8.7211294
1207,1207,-116.851167817109626,38.327183044011974,0.1647640,0.1837696,10.2739820,0.0027303,4.2348437,2107.9101562,7.4290724
1208,1208,-116.227961588751725,38.327183044011974,0.1797548,0.2024478,11.1913853,0.0028008,3.8298182,1932.2343750,7.3831682
1209,1209,-115.604755360393824,38.327183044011974,0.1867179,0.1652304,11.9414845,0.0029178,3.6902957,1826.0976562,7.4344988
1210,1210,-114.981549132035866,38.327183044011974,0.1618916,0.2101956,12.1583385,0.0030271,3.4291797,1740.8828125,7.3592682
1211,1211,-114.358342903677965,38.327183044011974,0.1742407,0.2535782,10.9024916,0.0030404,3.9430120,1970.8867188,7.4607358
1212,1212,-113.735136675320064,38.327183044011974,0.1613346,0.2059609,11.2852869,0.0031225,4.4769697,1923.9453125,7.8497133
1213,1213,-113.111930446962049,38.327183044011974,0.1956560,0.2186522,11.4571714,0.0033454,4.1581492,1706.3593750,7.8907671
1214,1214,-112.488724218604148,38.327183044011974,0.1833372,0.2633956,8.1575012,0.0032972,3.8302588,2327.6093750,7.2159977
1215,1215,-111.865517990246246,38.327183044011974,0.1875614,0.2633956,6.0469899,0.0031649,3.7832258,2564.7929688,6.8574052
1216,1216,-111.242311761888288,38.327183044011974,0.2113376,0.2644217,9.1511545,0.0032112,3.3558059,2324.5898438,6.6936407
1217,1217,-110.619105533530387,38.327183044011974,0.1910659,0.1647087,12.2425766,0.0031693,3.2574840,1587.8085938,7.0705514
1218,1218,-109.995899305172486,38.327183044011974,0.1748816,0.1594652,13.2322779,0.0032923,3.0897224,1551.1250000,7.3602700
1219,1219,-109.372693076814585,38.327183044011974,0.1988367,0.1857739,12.5025902,0.0034822,2.3558247,1666.1484375,7.0679617
1220,1220,-108.749486848456684,38.327183044011974,0.1999463,0.2635652,9.2704325,0.0033862,3.3829784,2207.3710938,7.2812781
1221,1221,-108.126280620098782,38.327183044011974,0.2043582,0.3206087,6.8650465,0.0034111,3.2643681,2520.5195312,6.6381755
1222,1222,-107.503074391740881,38.327183044011974,0.2015737,0.2610826,5.8360286,0.0034301,3.5925915,2692.5546875,5.7881880
1223,1223,-106.879868163382980,38.327183044011974,0.2300882,0.2783304,4.2210464,0.0032690,3.2829342,2928.0117188,5.5027428
1224,1224,-106.256661935025022,38.327183044011974,0.2254900,0.3262000,3.9076929,0.0033631,4.4979229,2981.2148438,5.4777813
1225,1225,-105.633455706667121,38.327183044011974,0.1950047,0.3344304,8.8097115,0.0039609,3.0552614,2277.6757812,6.1728082
1226,1226,-105.010249478309220,38.327183044011974,0.1845825,0.2541913,12.1444645,0.0044801,3.6841457,1738.6953125,7.3260279
1227,1227,-104.387043249951148,38.327183044011974,0.1926957,0.2541913,11.8965158,0.0048543,3.6418104,1537.5937500,7.8987341
1228,1228,-103.763837021593247,38.327183044011974,0.1957634,0.1960261,11.8271084,0.0051136,4.1171942,1414.8007812,7.8367648
1229,1229,-103.140630793235459,38.327183044011974,0.2068496,0.1805739,11.6628752,0.0051989,4.6433773,1363.2695312,7.8015599
1230,1230,-102.517424564877444,38.327183044011974,0.2129858,0.2043087,12.1863880,0.0055514,4.6597943,1171.4453125,7.7280078
1231,1231,-101.894218336519543,38.327183044011974,0.2097000,0.2453826,11.9354782,0.0061109,5.0371728,1087.5234375,7.7689657
1232,1232,-101.271012108161642,38.327183044011974,0.2171951,0.3041609,12.1355400,0.0064343,5.2219467,997.7070312,7.9440389
1233,1233,-100.647805879803741,38.327183044011974,0.2221877,0.3222957,12.5966311,0.0068248,5.3050375,834.3359375,8.0715227
1234,1234,-100.024599651445840,38.327183044011974,0.2179883,0.3494783,13.0501719,0.0070266,4.8713765,732.2617188,8.2072506
1235,1235,-99.401393423087939,38.327183044011974,0.2126409,0.3895870,13.0499735,0.0072630,4.4846215,670.5468750,8.4196596
1236,1236,-98.778187194730037,38.327183044011974,0.2220660,0.4227696,13.0388384,0.0076559,4.3505740,561.3242188,8.8579550
1237,1237,-98.154980966372079,38.327183044011974,0.2272283,0.4459739,13.0486336,0.0076699,3.9782209,513.2187500,9.7585459
1238,1238,-97.531774738014178,38.327183044011974,0.2144935,0.4525087,13.1156979,0.0078466,3.8170264,465.5898438,10.5329809
1239,1239,-96.908568509656277,38.327183044011974,0.2023057,0.4525087,13.2500057,0.0080023,3.7177093,423.6171875,11.4286890
1240,1240,-96.285362281298376,38.327183044011974,0.1917824,0.4669565,13.4543409,0.0080630,4.0326743,390.9843750,12.4420309
1241,1241,-95.662156052940418,38.327183044011974,0.1912110,0.4756696,13.3070087,0.0082064,3.2940412,327.2343750,11.6075554
1242,1242,-95.038949824582517,38.327183044011974,0.1911707,0.5192956,13.6833525,0.0082121,3.0655594,295.8164062,11.2521868
1243,1243,-94.415743596224615,38.327183044011974,0.2006040,0.5485565,13.7176695,0.0084036,2.4836748,266.0937500,10.8692160
1244,1244,-93.792537367866601,38.327183044011974,0.2069404,0.5746435,13.6894779,0.0085959,2.2720695,243.4960938,10.3894472
1245,1245,-93.169331139508699,38.327183044011974,0.1893200,0.5906696,13.4759598,0.0084771,2.1360545,268.0742188,10.0751200
