OBJECTID,YEAR_PM25_train_pnt,X,Y,ymean_2019_AOD47,ymean_2019_nNDVI,ymean_2019_TMP,ymean_2019_SPFH,ymean_2019_WIND,ymean_2019_HGT,ymean_2019_PM25
644,644,-118.720786502183387,42.689626642517510,0.1579508,0.2080565,6.7771177,0.0039844,3.1172795,1768.2109375,5.5948963
645,645,-118.097580273825429,42.689626642517510,0.1490240,0.2093391,8.5975761,0.0040216,3.4842784,1511.6796875,5.1966228
646,646,-117.474374045467528,42.689626642517510,0.1742572,0.2159174,8.5980301,0.0040857,3.4208379,1444.8046875,5.7560067
647,647,-116.851167817109626,42.689626642517510,0.1358664,0.2473913,7.0662069,0.0041630,3.5484107,1723.1093750,6.5487628
648,648,-116.227961588751725,42.689626642517510,0.1549174,0.2213087,7.4465442,0.0044263,3.8823841,1649.1757812,6.7638936
649,649,-115.604755360393824,42.689626642517510,0.1696600,0.2736087,11.1432610,0.0050088,3.9246795,978.7890625,5.9564962
650,650,-114.981549132035866,42.689626642517510,0.1783687,0.3381696,10.0950499,0.0049048,3.7368517,1000.1523438,5.3530555
651,651,-114.358342903677965,42.689626642517510,0.1710853,0.3381696,9.4417782,0.0049362,3.5131292,1206.1835938,5.2862349
652,652,-113.735136675320064,42.689626642517510,0.1827218,0.3138478,8.6669064,0.0048255,3.8240445,1286.1640625,5.2971277
653,653,-113.111930446962049,42.689626642517510,0.1605942,0.2475261,8.1878815,0.0047986,4.0145884,1421.9570312,5.5384574
654,654,-112.488724218604148,42.689626642517510,0.1898598,0.2732826,7.2020121,0.0045955,3.3777621,1650.8164062,5.7749362
655,655,-111.865517990246246,42.689626642517510,0.1823529,0.3057783,5.1782203,0.0044423,2.8749182,1796.3203125,6.8007536
656,656,-111.242311761888288,42.689626642517510,0.1720318,0.2943565,2.8265522,0.0041337,2.6060829,2244.1054688,6.1966257
657,657,-110.619105533530387,42.689626642517510,0.1946216,0.2457174,0.7525617,0.0037749,3.8937328,2685.7539062,4.7062325
658,658,-109.995899305172486,42.689626642517510,0.1826868,0.2457174,1.4858891,0.0038460,2.8629370,2202.9101562,4.1585350
659,659,-109.372693076814585,42.689626642517510,0.1899837,0.2238348,-0.5630308,0.0035143,5.1493587,2904.8515625,3.8485353
660,660,-108.749486848456684,42.689626642517510,0.1877437,0.2051870,4.3971963,0.0039793,3.6298501,2168.2070312,4.2262316
661,661,-108.126280620098782,42.689626642517510,0.2044712,0.1714174,5.8498225,0.0043899,3.8116760,1825.4726562,4.4766331
662,662,-107.503074391740881,42.689626642517510,0.1810346,0.1481739,4.6504188,0.0042379,5.1786566,2054.0351562,4.4319253
663,663,-106.879868163382980,42.689626642517510,0.1867950,0.1866217,5.9252114,0.0043773,4.9845667,1818.3789062,4.6627474
664,664,-106.256661935025022,42.689626642517510,0.1895412,0.2465130,5.0104384,0.0042509,3.9919057,2064.9492188,4.8143353
665,665,-105.633455706667121,42.689626642517510,0.1806182,0.2465130,6.9625764,0.0048403,4.5431104,1677.0234375,4.9222398
666,666,-105.010249478309220,42.689626642517510,0.1719325,0.2410391,6.8719268,0.0050622,3.4640236,1519.2500000,4.9479375
667,667,-104.387043249951148,42.689626642517510,0.1733075,0.2597044,6.3190656,0.0051491,3.7525592,1568.9257812,5.0174832
668,668,-103.763837021593247,42.689626642517510,0.1759968,0.2934174,6.1705666,0.0053841,3.5705733,1452.1445312,5.1932349
669,669,-103.140630793235459,42.689626642517510,0.1836830,0.3161565,7.1358304,0.0056820,3.8796210,1176.1992188,5.4038854
670,670,-102.517424564877444,42.689626642517510,0.1944865,0.3351087,6.8770523,0.0057371,3.6731827,1155.9882812,5.5989656
671,671,-101.894218336519543,42.689626642517510,0.1716748,0.3114826,7.1834850,0.0061211,3.7791517,1094.8710938,5.8706517
672,672,-101.271012108161642,42.689626642517510,0.1831151,0.3114826,7.7662477,0.0061726,4.1772351,932.9609375,6.1775546
673,673,-100.647805879803741,42.689626642517510,0.1843392,0.3210217,7.7636857,0.0061637,4.3822289,852.6679688,6.4144573
674,674,-100.024599651445840,42.689626642517510,0.1909874,0.3660696,7.5972562,0.0063464,4.6609659,780.5390625,6.6843295
675,675,-99.401393423087939,42.689626642517510,0.1907273,0.3994783,7.6512179,0.0065225,4.1584544,617.6015625,6.9600873
676,676,-98.778187194730037,42.689626642517510,0.2016906,0.3963782,8.0163050,0.0067583,4.1789846,546.7031250,7.1877756
677,677,-98.154980966372079,42.689626642517510,0.2011818,0.4165435,8.4491615,0.0069492,4.0467529,458.9296875,7.4784150
678,678,-97.531774738014178,42.689626642517510,0.2366111,0.4000044,7.8683629,0.0066379,4.4991460,498.6328125,7.8791847
679,679,-96.908568509656277,42.689626642517510,0.2421785,0.4000044,8.1510639,0.0066631,3.9502461,427.9843750,8.1282196
680,680,-96.285362281298376,42.689626642517510,0.2759966,0.3975956,8.3991442,0.0069370,3.6722827,363.6015625,8.1288185
681,681,-95.662156052940418,42.689626642517510,0.2408693,0.4041870,7.7733064,0.0069348,4.1051579,412.2031250,8.1240387
682,682,-95.038949824582517,42.689626642517510,0.2371821,0.3878044,7.7849607,0.0069295,4.5841613,388.1679688,8.1511049
683,683,-94.415743596224615,42.689626642517510,0.2375764,0.3843696,7.9252195,0.0070049,4.4274130,362.1289062,8.3279114
684,684,-93.792537367866601,42.689626642517510,0.2338605,0.3878696,7.8929534,0.0068539,4.5085864,353.3984375,8.4384766
685,685,-93.169331139508699,42.689626642517510,0.2417080,0.4026783,7.7943120,0.0067716,4.1547689,339.0117188,8.5245295
686,686,-92.546124911150798,42.689626642517510,0.2399387,0.4026783,8.0987329,0.0067890,3.5850363,295.3046875,8.5532007
687,687,-91.922918682792897,42.689626642517510,0.2503213,0.4081522,7.4706869,0.0068956,3.0396602,330.1210938,8.4824982
688,688,-91.299712454434939,42.689626642517510,0.2061646,0.4453783,8.0599661,0.0066702,2.4356835,282.7617188,8.5605698
689,689,-90.676506226077038,42.689626642517510,0.2218041,0.4600348,8.4025393,0.0067422,2.8699005,292.5468750,8.7617455
690,690,-90.053299997719137,42.689626642517510,0.2246382,0.4781304,8.0730467,0.0067782,3.1427715,304.0273438,9.0264568
691,691,-89.430093769361235,42.689626642517510,0.2319609,0.4616696,8.3361416,0.0067620,3.5548329,276.9296875,9.5708971
692,692,-88.806887541003334,42.689626642517510,0.2510736,0.4468130,8.1993427,0.0068366,3.3417001,265.9179688,9.8162203
693,693,-88.183681312645433,42.689626642517510,0.2283690,0.4468130,8.0181837,0.0066597,3.3161247,269.0898438,10.2878084
694,694,-85.690856399213772,42.689626642517510,0.2672870,0.4674043,8.8786240,0.0067720,3.2237875,248.0117188,10.1038208
695,695,-85.067650170855757,42.689626642517510,0.2607542,0.4727348,8.7245932,0.0065572,3.4179871,271.6406250,9.8788443
696,696,-84.444443942497799,42.689626642517510,0.2540890,0.4741652,8.8067064,0.0065431,3.2622139,275.3554688,10.4246073
